ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-insula,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-paracentral,ctx-lh-parahippocampal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-transversetemporal,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-insula,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-paracentral,ctx-rh-parahippocampal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-transversetemporal,sub-type
2.95705201799,2.9265620870099998,2.36757815095,3.7579555786900003,3.01094091064,2.86952983129,3.2138692909599995,3.2599354619,2.80869291545,2.57281816602,2.9236562092500002,2.32880526628,2.7491477564099998,3.20468565582,2.89683592607,3.2520812035400004,2.93369346309,2.89360073153,2.9473330360000003,1.9377498102200001,2.63211610403,2.62957086786,2.9620639463200003,2.75123845907,2.95597194533,2.77366946824,3.07848728068,2.64394814379,3.2219408826300002,2.90189598046,2.5712226721900002,2.9007199609400005,2.85095782964,2.40409545673,3.7028350680699997,3.11345707305,2.87867288153,3.2225576080000002,3.16356018223,2.86771625047,2.54927921945,2.90504113117,2.41799991843,2.4966793055400003,3.3740089945599996,2.9011501527900005,3.28401057968,3.02838568235,3.0031177908399997,2.83767085415,1.9579424904,2.47531964923,2.65442321219,2.82293020913,2.80816016354,3.05378834803,2.59090766533,2.9930312457999997,2.5489611769400002,3.24782665134,2.96745365906,2.58352441301,5020062_VNavNorm
3.1828477137299998,3.25196130736,2.0102639412900003,4.01875607325,3.0008914793400003,2.8011363562800002,2.9753271551099996,3.25498264429,2.69596373328,2.3992190885499998,2.8208740263300003,2.4046383019,2.59155965462,3.0704660978900002,2.8105068812700003,3.08877046232,2.98302975073,3.01505262995,2.8720537385000005,1.88790978229,2.50842978855,2.91302654366,3.02054835004,2.78008005913,3.1905815035600003,2.89291333745,3.2845818760100003,2.6857393106700003,3.33432151296,2.89442717939,2.67053362994,2.95835002095,3.00632510726,2.1504342529,3.82032955547,3.0089984737,2.8347670353400005,3.0062589573400005,3.20281896716,2.7574238377099998,2.46774061622,2.77587625104,2.30916699382,2.61317222942,3.3096551955799995,2.8596541581200006,2.89235888155,2.9295408182,3.0143660730199997,2.85713309303,1.8418338467099997,2.48155106713,2.68208379469,2.92521784298,2.7029840438,3.09623359616,2.579353079,3.1003895807700004,2.64888924536,3.2508410572099997,2.90559359729,2.4516184799,5023141_VNavNorm
2.8373354069,2.7387650090299998,1.9640078201299997,3.7235866209199995,2.77927383035,2.68570227957,2.9518347793700004,3.2919049562000002,2.61984546755,2.1224083389099997,2.80321076502,2.24759838128,2.7879428154,3.03718305093,2.5477845836900004,3.35253724824,2.84149921236,2.81706079058,2.84274272314,1.8373933829400002,2.2872103150400003,2.57192165746,2.71340432112,2.55118763598,2.90423615692,2.6322261007099996,2.96187683652,2.48437845988,2.9079500187700003,2.9039740730299997,2.40396218134,2.7053712169599997,2.57773911648,2.0562769767,3.48737584015,2.85457599131,2.64596361502,2.97372501801,3.3257758656,2.82797132227,2.32016779621,2.6737816248599997,2.10552094181,2.54122064164,3.1665272882499997,2.56903254774,2.7147154969700003,2.8895268702900005,2.71508684325,2.8313320554000003,1.7186320206599999,2.33088130766,2.93045775253,2.60659096443,2.49568820324,2.80458171758,2.58653284818,2.77618010702,2.42338118309,3.10306837684,2.87810191244,2.25435216746,5027335_VNavNorm
3.0429560760100003,3.2965949391000002,2.27553937813,3.66116502184,3.26190730558,2.8494883907700004,3.2901142807,3.72250255494,2.91932498157,2.53395147012,3.0993390801999996,2.30764882772,2.92505804769,3.36145774741,3.0676882392500002,2.98859799037,3.26262923792,3.32669022277,2.9829887760400005,2.20903229971,2.71162001787,2.9922775794,3.14292287413,3.00229132666,3.21914994291,2.98556385393,3.55412744356,2.75587536233,3.4858187509099996,2.9808489439200003,3.06560735106,3.0274743362,3.2781809397000004,2.48315364939,3.68630886879,3.19967797802,2.9490446427900006,3.34440435977,3.8273382172900003,2.79497457922,2.5655461818900003,3.08128643577,2.58987565763,2.56915245721,3.3253455853099996,3.038951667,2.61489165303,3.3943457397500003,3.26679575552,2.9371191962400003,2.1049264051099996,2.7121344552999997,3.00817939834,3.0444750917900003,2.93962642307,3.21566824763,2.9191570262,3.3597666744,2.71087739749,3.41444778413,3.1956122994700005,2.80265915991,5028016_VNavNorm
2.87972060962,2.92600780862,2.2578776346900002,3.54287720746,2.92730000263,2.84391910514,3.2029513321900005,3.14905059679,2.67425728901,2.31425262476,3.10626476337,2.3663893058400003,2.8427054596599994,3.1497239127,2.8572537730299996,2.7871592865599997,2.90742306425,3.04918491978,2.90348597775,2.12794454117,2.4468732767500003,2.99422100612,2.90495696116,2.85027448917,3.0851520637,2.82287821515,3.1986991212199998,2.64390262941,3.13808054631,2.87354167857,2.88751635639,2.8687169499699996,2.81285413746,2.29050768815,3.7712362415699996,3.0012364731700005,2.7942564205,3.09902160089,3.1409012934200002,2.7105068543199997,2.48258295588,3.01147335513,2.39755069991,2.8452267026599998,3.18413845525,2.8983208334099997,2.52536578912,2.9309161625200004,3.07157652691,2.8078874618700005,1.99456278347,2.4017039858900002,2.88740827525,2.89642997666,2.78037712185,2.8827592012900003,2.74884139652,3.15528216713,2.67681807662,3.11400215054,2.9670550104299998,2.76595698258,5033713_VNavNorm
2.88322638649,3.09494057112,2.1658481236,3.26558346602,3.1548719842199997,2.90716042382,3.1851269116000003,3.36203049977,2.81847200866,2.40965599357,2.9454847444300003,2.48703065174,2.62220656181,3.517135026,2.8424770975900002,2.9547133453099996,2.98898582772,3.17506562023,2.98620625504,1.88332704865,2.47967090003,2.89013935499,2.90016818637,2.86184945251,2.9905560212599998,2.8864633449299997,3.19018182098,2.66347460658,3.3139410364999997,3.09771485144,2.62764525134,2.94258639431,2.94057882417,2.26241615199,3.6074130346199995,3.09842735714,2.97296303088,3.3402109322699998,3.5661471028500005,2.8899145203099996,2.56251268844,3.01171765134,2.37530030602,2.5731859026299997,3.4940151523100003,2.97113537621,3.1661249896099997,3.0496618203600003,2.98184218478,2.8795796953099995,1.91356137874,2.51912048251,2.94631342353,2.8606069574400004,2.8646220918700003,3.1881003322400003,2.7313580702599998,3.08542048389,2.6957007064,3.31903391456,3.02189155015,2.59026119183,5048730_VNavNorm
2.92426625494,3.1297351313200004,2.30648271476,3.5921275803699992,3.21027640118,2.95338828532,3.22069439476,3.6159686996699993,2.57359349835,2.45986833511,3.19539443611,2.3598940446900003,2.66572821948,3.40710749625,2.90496129357,3.32856366258,3.24139314886,3.28421757666,3.20255404305,1.7801140459400002,2.65164758492,2.86460788161,2.96854757388,2.82975202584,3.20294253842,3.0136395786900003,3.5325476037800003,2.7948837908499997,3.6019167665300005,3.1949605202099995,3.2710282754400004,2.89472908511,3.0544626760900004,2.2948748701599997,3.92229609549,3.24506136853,2.9467478077999996,3.46937841575,3.2976724320999997,2.5442812991999997,2.6442265867,3.0577556810299997,2.41898067078,2.9750929738700003,3.50926814501,2.8360361759099995,3.15774179712,3.07793875264,3.3895949034900004,3.1736422925400003,1.45067347333,2.64854673447,2.82987302222,3.0260650518900003,2.8830613702599996,3.3568557163,3.02431383157,3.27405113834,2.8633462976599997,3.57959284888,3.24080982967,2.88551876856,5055462_VNavNorm
2.29190269787,2.62038632034,2.52755076752,2.73742823736,2.46908740259,2.5307140129900003,2.85121082305,3.24637403077,2.48913907775,2.40282854105,2.9323000870200002,2.76073549007,2.9498837534400004,2.86227834229,2.8753129490900005,2.21217806284,2.7609330956,3.1155199660000004,2.57276353831,2.22263465556,2.2001586238299997,2.7580839244599997,2.57015413222,2.74780382921,2.80362302262,2.6234138372499998,2.95180389262,2.41686033836,2.71285347943,2.8305208578400003,2.38711696673,2.5788310257,2.5645155229900003,2.3590685859200002,2.49293035615,2.7870806240900006,2.68517330658,2.8071251700300004,3.60351235253,2.5926550417099996,2.43461681191,2.7451602428900004,2.47370554958,2.42597363945,3.13532613125,2.66863460277,2.51001033826,2.69379614025,2.91621066436,3.05592478246,2.3866889779,2.24731407758,2.90684490722,2.7690366544700002,2.67440284003,2.61245448271,2.76891465162,2.8853571676,2.36109824325,2.69848198568,2.49377147469,2.4188051321599997,5059889_VNavNorm
3.23735420885,2.9902772414700003,2.28466278458,3.9767389567900002,3.3224306915599997,2.91210060994,3.4588633171800005,3.51022692325,3.1007469894499997,2.39572362325,3.52197397791,2.3713947470099996,3.05166533398,3.6370313921199995,3.0210135884500002,3.429349635,3.13030486083,2.9950723558099996,3.1672133442000003,1.9193714847799999,2.2960306691900003,3.29881496679,2.7773570540400003,2.84359555176,3.8138212701599996,3.19904139954,3.7341812919199997,2.4867583919,3.49009747801,3.1594441281,3.3127723997099996,2.61569324755,2.99118458054,2.32104365261,4.1882502763,3.17493130486,3.07776616231,3.2975358875,3.6166671198199998,3.04205364706,2.37733239958,3.4326898533,2.3069543422,3.18419240595,3.30267362878,2.8304287066400002,3.3047556852599995,3.4955668160300006,3.51411034325,3.15103309214,1.81137723442,2.5155646640500002,3.0734962759599997,2.8225852915900003,2.90713934375,3.5901528103800007,3.0831145331700003,3.49347067362,2.56100537429,3.61094093264,3.3677171324,3.0185379747400005,5063769_VNavNorm
2.8543395374699996,2.9291200586799997,2.61930757358,3.5338863678800005,2.92818829614,2.85732862393,2.82311084689,3.55527543987,2.68450701246,2.83772435827,2.91623281675,3.14153418731,3.58820362606,2.8186735992500003,2.4955065808900003,2.9477194615099997,2.9266151600700003,2.94218671774,2.8882380700300003,2.73181965098,2.40657209427,2.73096653181,2.59738406534,2.6984576441500003,3.5405580203699993,3.0471176455299998,2.99677755894,2.57213248029,2.92786502104,2.8061539999900003,2.38621142718,3.0343161002,2.6991989809599994,2.9305526555299997,3.0035189504,2.81012376233,2.99632765032,2.93308936205,3.6679029485400005,2.95483556093,2.5993375735299997,3.23186303217,2.8174987574799997,3.5096910785500004,2.67196189762,2.3897142145,3.05430318319,3.1520777130799997,3.5322292483599997,3.28714400215,2.7110567013200004,2.52058539418,2.59879185569,2.69310292576,2.79272251068,3.6262725478099997,2.9765954539200004,3.04277672231,2.85553856185,2.7824902532999998,2.9541130077599997,2.8835668550099998,5066617_VNavNorm_run-01
